expiry,strike,greek_name,value,atm_strike,sigma,tau,future_price
11JUL25,109.25,speed,2.6047789665761063,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.25,color,-258.0579634867128,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.25,ultima,15.734281662417205,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.25,zomma,-15.68151971456005,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,delta,0.052431144185052,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,gamma,0.3473936402938175,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,vega,0.003254285113225,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,theta,-17.885281972343723,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,volga,0.0008434472930256,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,vanna,0.0171174830369463,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,charm,94.07627178345092,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,speed,2.9784578275103657,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,color,112.90136460312584,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,ultima,25.977096760536057,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.5,zomma,6.860725981493728,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,delta,0.2087223489284199,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,gamma,0.9314153235636736,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,vega,0.0087252346333666,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,theta,-47.953168288310025,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,volga,0.0005653527023968,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,vanna,0.0229472911305579,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,charm,126.1164151547746,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,speed,-0.8389981921443206,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,color,958.2057478665112,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,ultima,-70.3732209001802,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,109.75,zomma,58.22770250043895,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,delta,0.5,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,gamma,1.2939491718779312,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,vega,0.0121213489220779,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,theta,-66.61793168505888,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,volga,0.0,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,vanna,-0.0,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,charm,-0.0,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,speed,0.0,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,color,0.0,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,ultima,0.0,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.0,zomma,-0.0,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,delta,0.79127765107158,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,gamma,0.9314153235636736,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,vega,0.0087252346333666,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,theta,-47.953168288310025,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,volga,0.0005653527023968,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,vanna,-0.0229472911305579,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,charm,-126.1164151547746,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,speed,0.8389981921443206,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,color,-958.2057478665112,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,ultima,70.3732209001802,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.25,zomma,-58.22770250043895,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,delta,0.947568855814948,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,gamma,0.3473936402938175,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,vega,0.003254285113225,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,theta,-17.885281972343723,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,volga,0.0008434472930256,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,vanna,-0.0171174830369463,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,charm,-94.07627178345092,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,speed,-2.9784578275103657,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,color,-112.90136460312584,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,ultima,-25.977096760536057,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.5,zomma,-6.860725981493728,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,delta,0.9925043090637876,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,gamma,0.0671355686562851,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,vega,0.000628906969803,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,theta,-3.4564207185132814,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,volga,0.0003667509733402,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,vanna,-0.004962059567402,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,charm,-27.2710692022315,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,speed,-2.6047789665761063,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,color,258.0579634867128,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,ultima,-15.734281662417205,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,110.75,zomma,15.68151971456005,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,delta,0.9994095414518332,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,gamma,0.0067225772806001,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,vega,6.297519766987904e-05,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,theta,-0.3461064806561049,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,volga,6.528777676738464e-05,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,vanna,-0.0006624968866321,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,charm,-3.6410281247526393,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,speed,-0.6732641125998392,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,color,88.80696217485895,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,ultima,4.695430644941074,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.0,zomma,5.396571023497768,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,delta,0.9999748589625344,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,gamma,0.0003487958092773,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,vega,3.2674202346552043e-06,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,theta,-0.0179574715139314,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,volga,5.2928228785515884e-06,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,vanna,-4.296643386745126e-05,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,charm,-0.2361399687883726,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,speed,-0.0708061553529691,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,color,10.291848188996886,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,ultima,1.7973148566130224,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.25,zomma,0.6254091836360778,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,delta,0.999999428220286,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,gamma,9.376894645621484e-06,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,vega,8.784009007106911e-08,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,theta,-0.000482761873879,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,volga,2.048979583861202e-07,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,vanna,-1.3861120333110109e-06,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,charm,-0.0076179571544848,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,speed,-0.00335439820568,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,color,0.5107219310085744,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,ultima,0.1624856675259715,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.5,zomma,0.0310352601468216,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,delta,0.9999999931074418,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,gamma,1.3061682956209432e-07,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,vega,1.2235814208373683e-09,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,theta,-6.724702343646196e-06,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,volga,3.884823675818882e-09,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,vanna,-2.25260593966904e-08,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,charm,-0.0001238013603658,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,speed,-7.5066838542432e-05,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,color,0.0117320535233266,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,ultima,0.0056996627202981,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,111.75,zomma,0.000712926763168,110.75,10.14733414790022,0.0009231701940035,110.8359375
11JUL25,112.0,delta,0.9999999999561896,110.75,10.14733414790022,0.0009231701940035,110.8359375
